,Resume_ID,Name,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100),Skills_List,Hire_Flag,Has_Certification,AI_Norm,Exp_Norm,Proj_Norm,Resume_Strength_Score
371,372,Donald Lawson,"react, java, sql",3,B.Sc,None,Software Engineer,Reject,118891,0,45,"['react', 'java', 'sql']",0,0,0.35294117647058826,0.30000000000000004,0.0,0.1985294117647059
372,373,Crystal Parker,"nlp, pytorch, python",4,PhD,Google ML,AI Researcher,Hire,45733,9,100,"['nlp', 'pytorch', 'python']",1,1,1.0,0.4,0.9,0.825
373,374,Amanda Thomas,"java, sql, c++, react",10,M.Tech,Google ML,Software Engineer,Hire,51113,0,100,"['java', 'sql', 'c++', 'react']",1,1,1.0,1.0,0.0,0.75
374,375,Thomas Lee,"cybersecurity, linux, ethical hacking",3,B.Sc,AWS Certified,Cybersecurity Analyst,Hire,75300,5,80,"['cybersecurity', 'linux', 'ethical hacking']",1,1,0.7647058823529411,0.30000000000000004,0.5,0.6176470588235293
375,376,Jennifer Love,"ethical hacking, networking, linux",1,M.Tech,Google ML,Cybersecurity Analyst,Reject,57375,2,45,"['ethical hacking', 'networking', 'linux']",0,1,0.35294117647058826,0.1,0.2,0.34852941176470587
376,377,Breanna Barrett,"c++, react",8,B.Sc,Deep Learning Specialization,Software Engineer,Hire,71077,7,100,"['c++', 'react']",1,1,1.0,0.8,0.7000000000000001,0.8750000000000001
377,378,Jacob White,"python, machine learning, deep learning",0,B.Sc,Deep Learning Specialization,Data Scientist,Hire,97987,10,75,"['python', 'machine learning', 'deep learning']",1,1,0.7058823529411764,0.0,1.0,0.6470588235294117
378,379,Zachary Lynch,"sql, python",8,B.Sc,Deep Learning Specialization,Data Scientist,Hire,118157,10,100,"['sql', 'python']",1,1,1.0,0.8,1.0,0.9500000000000001
379,380,Mr. Keith Smith,"sql, python, deep learning, machine learning",2,B.Tech,Google ML,Data Scientist,Hire,69741,10,100,"['sql', 'python', 'deep learning', 'machine learning']",1,1,1.0,0.2,1.0,0.7999999999999999
380,381,James Allen,"pytorch, nlp, python, tensorflow",10,M.Tech,AWS Certified,AI Researcher,Hire,77860,1,100,"['pytorch', 'nlp', 'python', 'tensorflow']",1,1,1.0,1.0,0.1,0.775
381,382,Diana Lewis,"nlp, tensorflow, pytorch",3,M.Tech,AWS Certified,AI Researcher,Hire,112201,6,85,"['nlp', 'tensorflow', 'pytorch']",1,1,0.8235294117647058,0.30000000000000004,0.6000000000000001,0.663235294117647
382,383,David Wilkerson,"pytorch, tensorflow, nlp",8,B.Tech,AWS Certified,AI Researcher,Hire,80736,2,100,"['pytorch', 'tensorflow', 'nlp']",1,1,1.0,0.8,0.2,0.7500000000000001
383,384,Melissa Wheeler,"tensorflow, python, nlp, pytorch",4,B.Tech,None,AI Researcher,Hire,94202,4,80,"['tensorflow', 'python', 'nlp', 'pytorch']",1,0,0.7647058823529411,0.4,0.4,0.4676470588235293
384,385,Elijah Mcmillan,"react, c++",6,B.Tech,Google ML,Software Engineer,Hire,114890,7,100,"['react', 'c++']",1,1,1.0,0.6000000000000001,0.7000000000000001,0.8250000000000001
385,386,Wendy Ferguson,"linux, ethical hacking, networking",10,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,108070,1,100,"['linux', 'ethical hacking', 'networking']",1,1,1.0,1.0,0.1,0.775
386,387,Xavier Wheeler,"nlp, pytorch, tensorflow",1,B.Tech,AWS Certified,AI Researcher,Reject,60718,1,40,"['nlp', 'pytorch', 'tensorflow']",0,1,0.29411764705882354,0.1,0.1,0.3029411764705882
387,388,Linda Hardy,"c++, sql, java",10,M.Tech,Deep Learning Specialization,Software Engineer,Hire,95050,2,100,"['c++', 'sql', 'java']",1,1,1.0,1.0,0.2,0.8
388,389,Pamela Dillon MD,"pytorch, nlp, python",10,MBA,Google ML,AI Researcher,Hire,85192,2,100,"['pytorch', 'nlp', 'python']",1,1,1.0,1.0,0.2,0.8
389,390,Miguel Robbins,"deep learning, python, sql, machine learning",1,PhD,AWS Certified,Data Scientist,Reject,84131,3,55,"['deep learning', 'python', 'sql', 'machine learning']",0,1,0.4705882352941177,0.1,0.30000000000000004,0.41470588235294115
390,391,Jordan Matthews,"nlp, tensorflow",8,MBA,None,AI Researcher,Hire,64722,1,95,"['nlp', 'tensorflow']",1,0,0.9411764705882353,0.8,0.1,0.5544117647058824
391,392,Tyler Fischer,"nlp, python",9,M.Tech,None,AI Researcher,Hire,107875,5,100,"['nlp', 'python']",1,0,1.0,0.9,0.5,0.7
392,393,Jack Hall,"c++, react, java",9,B.Tech,Deep Learning Specialization,Software Engineer,Hire,76157,8,100,"['c++', 'react', 'java']",1,1,1.0,0.9,0.8,0.9249999999999999
393,394,Victor Braun,"python, machine learning, sql",6,PhD,None,Data Scientist,Hire,46741,1,80,"['python', 'machine learning', 'sql']",1,0,0.7647058823529411,0.6000000000000001,0.1,0.4426470588235294
394,395,Donald Morales,"python, pytorch, tensorflow, nlp",8,B.Tech,AWS Certified,AI Researcher,Hire,65345,8,100,"['python', 'pytorch', 'tensorflow', 'nlp']",1,1,1.0,0.8,0.8,0.9
395,396,Elizabeth Hernandez,"java, sql",3,B.Tech,Deep Learning Specialization,Software Engineer,Reject,89716,1,55,"['java', 'sql']",0,1,0.4705882352941177,0.30000000000000004,0.1,0.41470588235294115
396,397,Leah Cain,"machine learning, deep learning, sql, python",3,M.Tech,AWS Certified,Data Scientist,Reject,93900,0,60,"['machine learning', 'deep learning', 'sql', 'python']",0,1,0.5294117647058822,0.30000000000000004,0.0,0.4102941176470588
397,398,Allison Hoffman,"ethical hacking, linux",1,PhD,None,Cybersecurity Analyst,Hire,95656,9,65,"['ethical hacking', 'linux']",1,0,0.588235294117647,0.1,0.9,0.4558823529411764
398,399,Danielle Davis,"machine learning, python, deep learning",1,MBA,Deep Learning Specialization,Data Scientist,Reject,79404,4,55,"['machine learning', 'python', 'deep learning']",0,1,0.4705882352941177,0.1,0.4,0.43970588235294117
399,400,Jacob Peterson,"pytorch, nlp, python, tensorflow",5,B.Tech,None,AI Researcher,Hire,56104,6,100,"['pytorch', 'nlp', 'python', 'tensorflow']",1,0,1.0,0.5,0.6000000000000001,0.625
400,401,Christopher Chandler DVM,"cybersecurity, linux, ethical hacking",5,MBA,AWS Certified,Cybersecurity Analyst,Hire,59821,5,100,"['cybersecurity', 'linux', 'ethical hacking']",1,1,1.0,0.5,0.5,0.75
401,402,Sarah Gomez,"cybersecurity, networking, linux, ethical hacking",6,B.Sc,None,Cybersecurity Analyst,Hire,102518,7,100,"['cybersecurity', 'networking', 'linux', 'ethical hacking']",1,0,1.0,0.6000000000000001,0.7000000000000001,0.675
402,403,Carlos Dawson,"networking, linux, ethical hacking, cybersecurity",10,B.Tech,Google ML,Cybersecurity Analyst,Hire,61659,10,100,"['networking', 'linux', 'ethical hacking', 'cybersecurity']",1,1,1.0,1.0,1.0,1.0
403,404,Gregg Barber,"python, machine learning, deep learning",0,M.Tech,Deep Learning Specialization,Data Scientist,Reject,114745,6,55,"['python', 'machine learning', 'deep learning']",0,1,0.4705882352941177,0.0,0.6000000000000001,0.4647058823529412
404,405,Kyle Contreras,"cybersecurity, linux, ethical hacking",3,MBA,None,Cybersecurity Analyst,Hire,103993,9,90,"['cybersecurity', 'linux', 'ethical hacking']",1,0,0.8823529411764706,0.30000000000000004,0.9,0.6088235294117647
405,406,Jon Craig,"react, sql, java",1,B.Sc,Google ML,Software Engineer,Hire,105524,9,80,"['react', 'sql', 'java']",1,1,0.7647058823529411,0.1,0.9,0.6676470588235294
406,407,Tiffany Rogers,"nlp, pytorch, tensorflow",8,MBA,Deep Learning Specialization,AI Researcher,Hire,102267,6,100,"['nlp', 'pytorch', 'tensorflow']",1,1,1.0,0.8,0.6000000000000001,0.8500000000000001
407,408,Gregory Beard,"tensorflow, nlp, python",4,MBA,AWS Certified,AI Researcher,Hire,72225,6,95,"['tensorflow', 'nlp', 'python']",1,1,0.9411764705882353,0.4,0.6000000000000001,0.7294117647058824
408,409,Timothy Fitzgerald,"networking, linux",3,MBA,None,Cybersecurity Analyst,Hire,97811,6,70,"['networking', 'linux']",1,0,0.6470588235294117,0.30000000000000004,0.6000000000000001,0.45147058823529407
409,410,Raymond Perez,"python, sql",0,PhD,Deep Learning Specialization,Data Scientist,Hire,118756,9,65,"['python', 'sql']",1,1,0.588235294117647,0.0,0.9,0.5808823529411764
410,411,Jeffrey Cannon,"deep learning, sql",5,MBA,Google ML,Data Scientist,Hire,101471,0,70,"['deep learning', 'sql']",1,1,0.6470588235294117,0.5,0.0,0.5014705882352941
411,412,Kent Davis,"cybersecurity, networking",4,PhD,None,Cybersecurity Analyst,Reject,87051,0,50,"['cybersecurity', 'networking']",0,0,0.411764705882353,0.4,0.0,0.24411764705882355
412,413,Alex Valdez,"c++, java, react",4,MBA,Google ML,Software Engineer,Hire,53412,0,65,"['c++', 'java', 'react']",1,1,0.588235294117647,0.4,0.0,0.4558823529411764
413,414,Jonathan Lewis,"pytorch, tensorflow, nlp",1,MBA,AWS Certified,AI Researcher,Hire,64694,9,80,"['pytorch', 'tensorflow', 'nlp']",1,1,0.7647058823529411,0.1,0.9,0.6676470588235294
414,415,James Reyes,"react, c++",5,B.Sc,Deep Learning Specialization,Software Engineer,Hire,85526,1,75,"['react', 'c++']",1,1,0.7058823529411764,0.5,0.1,0.5470588235294117
415,416,Kathryn Carter,"java, react, c++, sql",7,PhD,Deep Learning Specialization,Software Engineer,Hire,55916,6,100,"['java', 'react', 'c++', 'sql']",1,1,1.0,0.7000000000000001,0.6000000000000001,0.8250000000000001
416,417,Amanda Burke,"deep learning, sql, machine learning, python",1,MBA,AWS Certified,Data Scientist,Reject,86355,4,60,"['deep learning', 'sql', 'machine learning', 'python']",0,1,0.5294117647058822,0.1,0.4,0.46029411764705874
417,418,James Bell,"deep learning, machine learning, python, sql",5,B.Tech,None,Data Scientist,Hire,112155,0,70,"['deep learning', 'machine learning', 'python', 'sql']",1,0,0.6470588235294117,0.5,0.0,0.3514705882352941
418,419,Valerie Clark,"sql, machine learning, python, deep learning",2,MBA,AWS Certified,Data Scientist,Hire,58438,6,80,"['sql', 'machine learning', 'python', 'deep learning']",1,1,0.7647058823529411,0.2,0.6000000000000001,0.6176470588235293
419,420,Joseph Richards,"cybersecurity, ethical hacking, linux",1,B.Tech,Google ML,Cybersecurity Analyst,Hire,65313,7,70,"['cybersecurity', 'ethical hacking', 'linux']",1,1,0.6470588235294117,0.1,0.7000000000000001,0.5764705882352941
420,421,Megan Smith,"linux, networking, cybersecurity",6,MBA,None,Cybersecurity Analyst,Hire,59504,1,80,"['linux', 'networking', 'cybersecurity']",1,0,0.7647058823529411,0.6000000000000001,0.1,0.4426470588235294
421,422,Stephen Mason,"python, deep learning",2,B.Tech,AWS Certified,Data Scientist,Hire,83979,5,65,"['python', 'deep learning']",1,1,0.588235294117647,0.2,0.5,0.5308823529411765
422,423,Zachary Cohen,"nlp, tensorflow, pytorch, python",8,B.Sc,Deep Learning Specialization,AI Researcher,Hire,108667,0,100,"['nlp', 'tensorflow', 'pytorch', 'python']",1,1,1.0,0.8,0.0,0.7000000000000001
423,424,Cristian Hernandez,"c++, react, java, sql",7,B.Tech,AWS Certified,Software Engineer,Hire,59061,6,100,"['c++', 'react', 'java', 'sql']",1,1,1.0,0.7000000000000001,0.6000000000000001,0.8250000000000001
424,425,David Smith,"sql, c++",3,B.Tech,Deep Learning Specialization,Software Engineer,Hire,41891,4,70,"['sql', 'c++']",1,1,0.6470588235294117,0.30000000000000004,0.4,0.551470588235294
425,426,Molly Brewer,"python, nlp, pytorch, tensorflow",4,B.Sc,None,AI Researcher,Hire,61931,8,100,"['python', 'nlp', 'pytorch', 'tensorflow']",1,0,1.0,0.4,0.8,0.6499999999999999
426,427,Robert Cameron,"cybersecurity, linux, ethical hacking",7,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,81422,10,100,"['cybersecurity', 'linux', 'ethical hacking']",1,1,1.0,0.7000000000000001,1.0,0.925
427,428,George Mills,"react, java",5,PhD,None,Software Engineer,Hire,74711,8,100,"['react', 'java']",1,0,1.0,0.5,0.8,0.675
428,429,Anna Morrison,"networking, linux",5,M.Tech,Google ML,Cybersecurity Analyst,Hire,61038,9,100,"['networking', 'linux']",1,1,1.0,0.5,0.9,0.85
429,430,Karen Wright,"sql, python, machine learning",10,PhD,AWS Certified,Data Scientist,Hire,55716,0,100,"['sql', 'python', 'machine learning']",1,1,1.0,1.0,0.0,0.75
430,431,John Owens,"pytorch, nlp",4,B.Tech,Google ML,AI Researcher,Hire,52692,10,100,"['pytorch', 'nlp']",1,1,1.0,0.4,1.0,0.85
431,432,Kent Ward,"cybersecurity, ethical hacking",2,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,100524,5,65,"['cybersecurity', 'ethical hacking']",1,1,0.588235294117647,0.2,0.5,0.5308823529411765
432,433,Michael Randall,"sql, c++, react",7,M.Tech,AWS Certified,Software Engineer,Hire,49907,4,100,"['sql', 'c++', 'react']",1,1,1.0,0.7000000000000001,0.4,0.775
433,434,Kathryn Shea,"sql, react, c++, java",3,PhD,Deep Learning Specialization,Software Engineer,Hire,71138,8,100,"['sql', 'react', 'c++', 'java']",1,1,1.0,0.30000000000000004,0.8,0.775
434,435,Brenda Haney,"networking, cybersecurity, linux, ethical hacking",5,B.Sc,None,Cybersecurity Analyst,Hire,93770,7,100,"['networking', 'cybersecurity', 'linux', 'ethical hacking']",1,0,1.0,0.5,0.7000000000000001,0.65
435,436,Maria Manning,"python, deep learning, sql",7,M.Tech,Deep Learning Specialization,Data Scientist,Hire,104836,5,100,"['python', 'deep learning', 'sql']",1,1,1.0,0.7000000000000001,0.5,0.8
436,437,David Collins,"java, react, c++",0,PhD,Deep Learning Specialization,Software Engineer,Reject,47445,2,35,"['java', 'react', 'c++']",0,1,0.23529411764705882,0.0,0.2,0.2823529411764706
437,438,George Clark,"python, deep learning, machine learning, sql",3,PhD,Google ML,Data Scientist,Hire,77893,10,100,"['python', 'deep learning', 'machine learning', 'sql']",1,1,1.0,0.30000000000000004,1.0,0.8250000000000001
438,439,Willie Castaneda,"java, react",9,B.Tech,AWS Certified,Software Engineer,Hire,79610,1,100,"['java', 'react']",1,1,1.0,0.9,0.1,0.75
439,440,William Barnes,"c++, sql",6,MBA,AWS Certified,Software Engineer,Hire,83118,3,95,"['c++', 'sql']",1,1,0.9411764705882353,0.6000000000000001,0.30000000000000004,0.7044117647058824
440,441,Zoe King,"deep learning, python, machine learning",9,MBA,Google ML,Data Scientist,Hire,105724,10,100,"['deep learning', 'python', 'machine learning']",1,1,1.0,0.9,1.0,0.975
441,442,Benjamin Ward,"networking, cybersecurity",5,MBA,None,Cybersecurity Analyst,Hire,40736,6,90,"['networking', 'cybersecurity']",1,0,0.8823529411764706,0.5,0.6000000000000001,0.5838235294117646
442,443,Jason Cummings,"machine learning, sql, deep learning",7,MBA,Google ML,Data Scientist,Hire,79303,6,100,"['machine learning', 'sql', 'deep learning']",1,1,1.0,0.7000000000000001,0.6000000000000001,0.8250000000000001
443,444,Daniel Cline,"java, c++, sql, react",4,B.Tech,None,Software Engineer,Hire,46950,7,95,"['java', 'c++', 'sql', 'react']",1,0,0.9411764705882353,0.4,0.7000000000000001,0.6044117647058824
444,445,Debbie Duffy,"java, react, sql",4,PhD,AWS Certified,Software Engineer,Hire,92781,0,65,"['java', 'react', 'sql']",1,1,0.588235294117647,0.4,0.0,0.4558823529411764
445,446,Melissa Lowe,"java, react",10,B.Sc,Deep Learning Specialization,Software Engineer,Hire,75477,6,100,"['java', 'react']",1,1,1.0,1.0,0.6000000000000001,0.9
446,447,Susan Warren,"tensorflow, python, nlp",10,MBA,None,AI Researcher,Hire,95290,0,100,"['tensorflow', 'python', 'nlp']",1,0,1.0,1.0,0.0,0.6
447,448,Amber Parker,"machine learning, python",8,B.Sc,None,Data Scientist,Hire,40162,7,100,"['machine learning', 'python']",1,0,1.0,0.8,0.7000000000000001,0.7250000000000001
448,449,Tracy Dalton,"react, sql, java",6,B.Tech,Deep Learning Specialization,Software Engineer,Hire,115386,4,100,"['react', 'sql', 'java']",1,1,1.0,0.6000000000000001,0.4,0.75
449,450,Nicholas Hutchinson,"sql, react, java",0,M.Tech,None,Software Engineer,Reject,81417,0,15,"['sql', 'react', 'java']",0,0,0.0,0.0,0.0,0.0
450,451,Thomas Hood,"networking, ethical hacking, cybersecurity",10,B.Sc,Google ML,Cybersecurity Analyst,Hire,92197,5,100,"['networking', 'ethical hacking', 'cybersecurity']",1,1,1.0,1.0,0.5,0.875
451,452,William Parker V,"python, machine learning, deep learning",8,B.Sc,Deep Learning Specialization,Data Scientist,Hire,100425,0,100,"['python', 'machine learning', 'deep learning']",1,1,1.0,0.8,0.0,0.7000000000000001
452,453,Michael Krueger,"java, sql, react",5,MBA,None,Software Engineer,Hire,49176,8,100,"['java', 'sql', 'react']",1,0,1.0,0.5,0.8,0.675
453,454,Jordan Cook,"java, react, c++, sql",3,B.Sc,Google ML,Software Engineer,Hire,63179,9,100,"['java', 'react', 'c++', 'sql']",1,1,1.0,0.30000000000000004,0.9,0.8
454,455,Michael George,"sql, java",8,B.Tech,AWS Certified,Software Engineer,Hire,83833,8,100,"['sql', 'java']",1,1,1.0,0.8,0.8,0.9
455,456,Joshua Bennett,"nlp, tensorflow, python, pytorch",0,M.Tech,Google ML,AI Researcher,Hire,119583,8,70,"['nlp', 'tensorflow', 'python', 'pytorch']",1,1,0.6470588235294117,0.0,0.8,0.5764705882352941
456,457,Paul Wallace,"cybersecurity, ethical hacking, linux, networking",6,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,80085,10,100,"['cybersecurity', 'ethical hacking', 'linux', 'networking']",1,1,1.0,0.6000000000000001,1.0,0.9
457,458,Keith Hayes,"linux, networking",6,PhD,None,Cybersecurity Analyst,Hire,85029,9,100,"['linux', 'networking']",1,0,1.0,0.6000000000000001,0.9,0.725
458,459,Scott Fisher,"java, c++",4,B.Tech,Deep Learning Specialization,Software Engineer,Hire,104969,8,100,"['java', 'c++']",1,1,1.0,0.4,0.8,0.7999999999999999
459,460,Brandon Reyes,"tensorflow, python, nlp",6,B.Tech,Google ML,AI Researcher,Hire,88432,4,100,"['tensorflow', 'python', 'nlp']",1,1,1.0,0.6000000000000001,0.4,0.75
460,461,Jamie Smith,"nlp, pytorch, tensorflow",9,MBA,Deep Learning Specialization,AI Researcher,Hire,67341,8,100,"['nlp', 'pytorch', 'tensorflow']",1,1,1.0,0.9,0.8,0.9249999999999999
461,462,Daniel Ruiz,"ethical hacking, networking, linux",1,M.Tech,Google ML,Cybersecurity Analyst,Hire,102085,6,65,"['ethical hacking', 'networking', 'linux']",1,1,0.588235294117647,0.1,0.6000000000000001,0.5308823529411765
462,463,Dominic Warren,"pytorch, python",8,B.Sc,AWS Certified,AI Researcher,Hire,116934,10,100,"['pytorch', 'python']",1,1,1.0,0.8,1.0,0.9500000000000001
463,464,Travis Thompson,"c++, java",0,M.Tech,Deep Learning Specialization,Software Engineer,Reject,109551,3,35,"['c++', 'java']",0,1,0.23529411764705882,0.0,0.30000000000000004,0.3073529411764706
464,465,Steven White,"ethical hacking, networking",10,M.Tech,AWS Certified,Cybersecurity Analyst,Hire,71504,6,100,"['ethical hacking', 'networking']",1,1,1.0,1.0,0.6000000000000001,0.9
465,466,Jessica Trevino,"tensorflow, pytorch, python, nlp",4,MBA,AWS Certified,AI Researcher,Hire,61757,2,80,"['tensorflow', 'pytorch', 'python', 'nlp']",1,1,0.7647058823529411,0.4,0.2,0.5676470588235293
466,467,Monica Armstrong,"pytorch, python, tensorflow, nlp",5,B.Sc,Google ML,AI Researcher,Hire,75037,10,100,"['pytorch', 'python', 'tensorflow', 'nlp']",1,1,1.0,0.5,1.0,0.875
467,468,Margaret Turner,"cybersecurity, ethical hacking, networking, linux",3,PhD,None,Cybersecurity Analyst,Hire,105166,5,75,"['cybersecurity', 'ethical hacking', 'networking', 'linux']",1,0,0.7058823529411764,0.30000000000000004,0.5,0.44705882352941173
468,469,Renee West,"c++, java, sql",2,MBA,Google ML,Software Engineer,Hire,62255,7,80,"['c++', 'java', 'sql']",1,1,0.7647058823529411,0.2,0.7000000000000001,0.6426470588235293
469,470,Samuel Lawson,"pytorch, python",4,B.Sc,AWS Certified,AI Researcher,Hire,72233,9,100,"['pytorch', 'python']",1,1,1.0,0.4,0.9,0.825
470,471,Dana Gibson,"python, tensorflow, pytorch, nlp",8,PhD,AWS Certified,AI Researcher,Hire,44783,10,100,"['python', 'tensorflow', 'pytorch', 'nlp']",1,1,1.0,0.8,1.0,0.9500000000000001
471,472,Claire Harris,"sql, deep learning, machine learning, python",1,PhD,None,Data Scientist,Reject,84161,6,60,"['sql', 'deep learning', 'machine learning', 'python']",0,0,0.5294117647058822,0.1,0.6000000000000001,0.36029411764705876
472,473,Carolyn Willis,"tensorflow, nlp, python",0,MBA,Google ML,AI Researcher,Reject,40720,2,35,"['tensorflow', 'nlp', 'python']",0,1,0.23529411764705882,0.0,0.2,0.2823529411764706
473,474,Mary Taylor,"sql, machine learning, deep learning",9,B.Tech,None,Data Scientist,Hire,114686,0,100,"['sql', 'machine learning', 'deep learning']",1,0,1.0,0.9,0.0,0.575
474,475,Morgan Bennett,"machine learning, sql, python, deep learning",2,MBA,Google ML,Data Scientist,Hire,108247,6,80,"['machine learning', 'sql', 'python', 'deep learning']",1,1,0.7647058823529411,0.2,0.6000000000000001,0.6176470588235293
